date,count
"2024-06-08 00:00:57",20
"2024-06-08 00:05:58",20
"2024-06-08 00:10:59",19
"2024-06-08 00:15:59",19
"2024-06-08 00:21:00",19
"2024-06-08 00:26:01",19
"2024-06-08 00:31:04",19
"2024-06-08 00:36:05",3
"2024-06-08 00:41:11",3
"2024-06-08 00:46:11",3
"2024-06-08 00:51:12",2
"2024-06-08 00:56:13",2
"2024-06-08 01:01:16",2
"2024-06-08 01:06:16",1
"2024-06-08 01:11:17",1
"2024-06-08 01:16:18",1
"2024-06-08 01:21:19",1
"2024-06-08 01:26:20",1
"2024-06-08 01:31:23",1
"2024-06-08 01:36:23",1
"2024-06-08 01:41:24",1
"2024-06-08 01:46:25",1
"2024-06-08 01:51:26",1
"2024-06-08 01:56:26",1
"2024-06-08 02:01:29",2
"2024-06-08 02:06:30",3
"2024-06-08 02:11:31",3
"2024-06-08 02:16:32",3
"2024-06-08 02:21:33",3
"2024-06-08 02:26:33",3
"2024-06-08 02:31:36",3
"2024-06-08 02:36:37",3
"2024-06-08 02:41:38",3
"2024-06-08 02:46:39",3
"2024-06-08 02:51:40",3
"2024-06-08 02:56:40",3
"2024-06-08 03:01:43",4
"2024-06-08 03:06:44",4
"2024-06-08 03:11:45",4
"2024-06-08 03:16:46",5
"2024-06-08 03:21:46",5
"2024-06-08 03:26:47",5
"2024-06-08 03:31:51",6
"2024-06-08 03:36:51",7
"2024-06-08 03:41:52",7
"2024-06-08 03:46:53",7
"2024-06-08 03:51:54",7
"2024-06-08 03:56:55",7
"2024-06-08 04:01:58",9
"2024-06-08 04:06:58",10
"2024-06-08 04:11:59",10
"2024-06-08 04:17:00",10
"2024-06-08 04:22:01",10
"2024-06-08 04:27:02",10
"2024-06-08 04:32:05",11
"2024-06-08 04:37:05",13
"2024-06-08 04:42:06",13
"2024-06-08 04:47:07",14
"2024-06-08 04:52:08",16
"2024-06-08 04:57:08",14
"2024-06-08 05:02:12",15
"2024-06-08 05:07:12",15
"2024-06-08 05:12:13",16
"2024-06-08 05:17:14",15
"2024-06-08 05:22:15",15
"2024-06-08 05:27:15",15
"2024-06-08 05:32:19",16
"2024-06-08 05:37:19",19
"2024-06-08 05:42:20",23
"2024-06-08 05:47:21",26
"2024-06-08 05:52:22",30
"2024-06-08 05:57:23",29
"2024-06-08 06:02:26",31
"2024-06-08 06:07:26",34
"2024-06-08 06:12:27",33
"2024-06-08 06:17:28",34
"2024-06-08 06:22:29",39
"2024-06-08 06:27:29",39
"2024-06-08 06:32:32",37
"2024-06-08 06:37:33",39
"2024-06-08 06:42:34",42
"2024-06-08 06:47:35",42
"2024-06-08 06:52:35",46
"2024-06-08 06:57:36",47
"2024-06-08 07:02:39",46
"2024-06-08 07:07:40",47
"2024-06-08 07:12:41",47
"2024-06-08 07:17:41",52
"2024-06-08 07:22:42",58
"2024-06-08 07:27:43",56
"2024-06-08 07:32:46",59
"2024-06-08 07:37:47",68
"2024-06-08 07:42:48",74
"2024-06-08 07:47:48",85
"2024-06-08 07:52:50",88
"2024-06-08 07:57:51",89
"2024-06-08 08:02:54",95
"2024-06-08 08:07:55",103
"2024-06-08 08:12:56",106
"2024-06-08 08:17:57",108
"2024-06-08 08:22:58",110
"2024-06-08 08:27:58",112
"2024-06-08 08:33:02",108
"2024-06-08 08:38:02",110
"2024-06-08 08:43:03",111
"2024-06-08 08:48:04",111
"2024-06-08 08:53:05",111
"2024-06-08 08:58:06",109
"2024-06-08 09:03:10",109
"2024-06-08 09:08:11",94
"2024-06-08 09:13:13",93
"2024-06-08 09:18:14",86
"2024-06-08 09:23:15",80
"2024-06-08 09:28:16",83
"2024-06-08 09:33:20",87
"2024-06-08 09:38:21",90
"2024-06-08 09:43:22",88
"2024-06-08 09:48:23",86
"2024-06-08 09:53:24",85
"2024-06-08 09:58:25",92
"2024-06-08 10:03:28",92
"2024-06-08 10:08:29",88
"2024-06-08 10:13:30",83
"2024-06-08 10:18:31",82
"2024-06-08 10:23:32",76
"2024-06-08 10:28:33",71
"2024-06-08 10:33:36",70
"2024-06-08 10:38:37",72
"2024-06-08 10:43:38",69
"2024-06-08 10:48:39",69
"2024-06-08 10:53:40",68
"2024-06-08 10:58:41",66
"2024-06-08 11:03:45",69
"2024-06-08 11:08:46",66
"2024-06-08 11:13:47",66
"2024-06-08 11:18:48",65
"2024-06-08 11:23:49",65
"2024-06-08 11:28:50",66
"2024-06-08 11:33:53",67
"2024-06-08 11:38:54",73
"2024-06-08 11:43:55",69
"2024-06-08 11:48:56",71
"2024-06-08 11:53:57",72
"2024-06-08 11:58:58",69
"2024-06-08 12:04:02",64
"2024-06-08 12:09:03",59
"2024-06-08 12:14:04",57
"2024-06-08 12:19:05",57
"2024-06-08 12:24:06",56
"2024-06-08 12:29:07",60
"2024-06-08 12:34:11",59
"2024-06-08 12:39:13",61
"2024-06-08 12:44:14",53
"2024-06-08 12:49:15",56
"2024-06-08 12:54:16",56
"2024-06-08 12:59:17",55
"2024-06-08 13:04:20",54
"2024-06-08 13:09:21",60
"2024-06-08 13:14:22",68
"2024-06-08 13:19:23",64
"2024-06-08 13:24:24",66
"2024-06-08 13:29:25",67
"2024-06-08 13:34:28",63
"2024-06-08 13:39:29",61
